,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
8956,478,24.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,14,20002.49937783611
8957,1266,30.0,5.0,Fog,Low,2,Snack,scooter,0.0,No,,17,20002.52024016585
8958,41717,31.0,5.0,Sandstorms,Low,2,Buffet,scooter,,No,Metropolitian,23,20002.48764792747
8959,13185,24.0,4.9,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,14,20002.506327491345
8960,22134,22.0,4.6,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,12,20002.490092009677
8961,14787,22.0,4.8,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.497389068354
8962,6241,36.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,25,20002.504715476327
8963,32044,29.0,4.6,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,24,20002.515699358206
8964,36906,20.0,5.0,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.48764792747
8965,8010,32.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.5156994401
8966,31652,32.0,4.7,Cloudy,Jam,2,Buffet,motorcycle,3.0,No,Metropolitian,49,20002.49749915941
8967,3949,39.0,4.8,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,18,20002.519726748757
8968,40164,38.0,4.4,Stormy,Medium,2,Buffet,electric_scooter,2.0,No,Metropolitian,38,20002.510921865294
8969,40779,29.0,4.5,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,16,20002.51116525165
8970,18486,38.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,23,20002.518903178494
8971,30291,24.0,4.8,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,24,20002.508295392225
8972,23502,21.0,4.7,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Urban,29,20002.508012619965
8973,1259,21.0,5.0,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,18,20002.511350266665
8974,20965,30.0,4.7,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,32,20002.5139476752
8975,4344,29.0,4.5,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,20002.519669116737
8976,41737,34.0,4.4,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,42,20002.505074400695
8977,19138,36.0,4.6,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.51876826819
8978,1804,30.0,4.5,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,47,20002.490236196514
8979,1844,31.0,4.4,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.497548502248
8980,10980,23.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.505570667545
8981,20818,23.0,4.9,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,20002.519707719515
8982,42855,37.0,4.4,Stormy,High,0,Drinks,motorcycle,1.0,No,Semi-Urban,49,20002.517554100166
8983,27212,50.0,6.0,,,3,Drinks,electric_scooter,0.0,No,,17,3991.5087098067415
8984,38201,28.0,4.6,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,18,20002.519688862303
8985,21879,31.0,4.6,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,17,20002.513443211963
8986,44240,36.0,4.5,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.50864116032
8987,35965,35.0,4.6,Fog,Low,2,Buffet,scooter,0.0,No,Urban,18,20002.519649606602
8988,9995,33.0,4.6,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,20002.488402290925
8989,7913,33.0,4.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.517488729638
8990,22454,32.0,4.8,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,20002.5111395228
8991,6332,29.0,4.7,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,13,20002.51755454259
8992,14929,30.0,4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,15,20002.519663657968
8993,8589,24.0,5.0,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,20002.520234991258
8994,7412,32.0,4.7,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.5173928428
8995,37739,21.0,5.0,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,18,20002.520235859298
8996,5671,32.0,4.7,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Urban,16,20002.515958516797
8997,20155,25.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.520241924776
8998,42299,30.0,4.7,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,20002.505570883204
8999,25290,30.0,4.9,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,20002.519691701633
9000,23855,32.0,4.0,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,20002.496957495794
9001,451,37.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,15,20002.515926787743
9002,483,29.0,4.5,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.506329663964
9003,11931,35.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.518706029554
9004,16278,37.0,4.5,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Urban,19,20002.51752499265
9005,20267,31.0,5.0,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.51360235362
9006,36155,24.0,4.7,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,18,20002.51143662322
9007,26361,22.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.520235868476
9008,33331,25.0,4.9,Windy,Jam,2,Meal,scooter,0.0,No,,15,20002.511160476137
9009,487,26.0,4.8,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,20002.51970755255
9010,22229,32.0,3.5,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.508642310782
9011,26645,32.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.52023500673
9012,36656,36.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.51970755255
9013,41206,24.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,38,20002.50679164156
9014,27577,37.0,4.5,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,17,20002.518711728822
9015,41262,36.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,24,20002.508944626657
9016,5444,32.0,4.9,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.51109627885
9017,1042,36.0,4.9,Stormy,Medium,1,Meal,motorcycle,,No,Metropolitian,25,20002.515940023983
9018,39292,,,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,21,20002.504715476327
9019,30326,26.0,4.6,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,16,20002.50928772687
9020,33557,,,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,43,3932.911276892427
9021,6619,35.0,4.8,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.513965593716
9022,21370,22.0,4.6,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,12,20002.511096224676
9023,34895,35.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,20002.519667303906
9024,14613,,,Sunny,Low,1,Snack,scooter,1.0,No,,19,20002.515742953314
9025,24307,34.0,4.6,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.517491274833
9026,21469,38.0,4.9,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,23,20002.497497610304
9027,22238,20.0,4.4,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,34,20002.504715476327
9028,17574,36.0,4.3,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,31,20002.51966137435
9029,45327,25.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,14,20002.51970757767
9030,43748,24.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.520251317605
9031,563,36.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.49023789409
9032,22894,24.0,4.9,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,29,20002.515649915007
9033,37454,38.0,4.8,Fog,Medium,2,Drinks,motorcycle,2.0,Yes,Metropolitian,40,20002.499960011293
9034,24854,,,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,24,20002.508012619965
9035,21190,37.0,4.6,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,22,20002.511914417584
9036,32191,22.0,4.7,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,23,20002.49936015417
9037,24316,35.0,4.5,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,30,20002.51379704596
9038,44635,36.0,4.6,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,23,20002.513757509056
9039,15395,23.0,4.9,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,10,20002.516059304504
9040,10623,23.0,4.8,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,45,20002.496957495794
9041,11414,22.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.50574546343
9042,13724,23.0,4.8,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,13,20002.518810581256
9043,16735,33.0,4.9,Cloudy,Medium,0,Snack,motorcycle,0.0,Yes,Metropolitian,41,20002.505424635005
9044,13974,20.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,13,20002.51875823442
9045,9489,20.0,5.0,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.51875831151
9046,41944,23.0,4.8,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.520245435004
9047,17984,33.0,4.4,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,36,20002.517400712757
9048,42068,38.0,4.9,Cloudy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,28,20002.504715476327
9049,43808,35.0,4.3,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,37,20002.51140434591
9050,6713,33.0,5.0,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.51872467126
9051,14890,31.0,4.9,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,20002.51971001689
9052,23074,25.0,5.0,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,17,20002.520240158516
9053,3475,,,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,22,20002.51749075663
9054,42583,26.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.519669201218
9055,6280,37.0,4.7,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,22,20002.51732220814
9056,5953,32.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,47,20002.488493499368
9057,24048,39.0,4.8,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,26,20002.51568727283
9058,6101,30.0,4.5,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,27,20002.514162083302
9059,13164,29.0,4.9,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,26,20002.51163475735
9060,11973,35.0,4.4,Stormy,High,2,Meal,scooter,2.0,No,Urban,33,20002.52023499673
9061,40689,37.0,4.7,Cloudy,Medium,0,Snack,motorcycle,1.0,No,,44,20002.497496952514
9062,26066,21.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.48980103367
9063,1380,35.0,4.7,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,18,20002.519729140517
9064,43328,30.0,4.5,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.490237604037
9065,39581,29.0,4.8,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.51379632541
9066,6087,,,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,25,20002.50512121858
9067,38455,21.0,4.8,Sandstorms,Jam,2,Snack,scooter,,No,Metropolitian,16,20002.51116271727
9068,22522,37.0,4.0,Stormy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,54,20002.505894025373
9069,11792,26.0,4.7,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,24,20002.508733040795
9070,24738,24.0,4.5,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,28,20002.49865782246
9071,43471,27.0,4.6,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,20002.486323474666
9072,44629,,,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,34,20002.49781037887
9073,44344,21.0,5.0,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,20002.504715476327
9074,39502,,,,,2,Snack,motorcycle,1.0,No,Metropolitian,33,20002.520241930066
9075,10039,22.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,21,20002.517640477483
9076,24666,38.0,4.8,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.515824871207
9077,18397,37.0,4.2,Windy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,45,20002.505894359478
9078,30325,39.0,4.8,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,20,20002.510921865294
9079,34892,34.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,29,20002.519726794417
9080,607,25.0,5.0,Cloudy,High,1,Drinks,scooter,1.0,No,Urban,32,20002.520236352706
9081,5420,27.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.515699293956
9082,22461,23.0,5.0,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,17,20002.520245966738
9083,10898,31.0,4.8,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.511473002305
9084,39526,24.0,5.0,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,34,20002.513965593716
9085,36347,33.0,4.6,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,20,20002.498236276035
9086,17060,38.0,4.5,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.511671724104
9087,25160,25.0,4.5,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,11,20002.515893065924
9088,25497,,,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,20002.497805998773
9089,4195,22.0,4.6,Stormy,Medium,2,Meal,scooter,1.0,No,Urban,22,20002.518719630178
9090,24646,27.0,4.6,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,12,20002.51881714484
9091,24637,22.0,4.6,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.513966508606
9092,10809,21.0,4.6,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,26,20002.517393119142
9093,45554,21.0,4.7,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,28,20002.515940272177
9094,39120,38.0,4.6,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,25,20002.515893065924
9095,42055,22.0,4.9,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,13,20002.505889188404
9096,7429,24.0,4.4,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,32,20002.511671630622
9097,12106,22.0,4.9,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.511164656677
9098,30862,32.0,4.6,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,40,20002.49913418462
9099,18754,21.0,4.8,Sunny,Medium,1,Meal,motorcycle,0.0,No,Urban,12,20002.51740063046
9100,11358,28.0,4.7,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.517489955728
9101,42402,29.0,4.6,Sunny,Medium,0,Snack,motorcycle,,No,Metropolitian,17,20002.517461740994
9102,28735,33.0,4.9,Fog,Jam,1,Snack,motorcycle,0.0,No,Urban,30,20002.518679857174
9103,14869,25.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.49101887748
9104,13583,34.0,4.1,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,20002.489417754976
9105,35287,21.0,4.7,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,20002.517378939167
9106,32179,37.0,4.3,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.518723957866
9107,19034,,,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,32,20002.508327706248
9108,12014,26.0,4.1,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,31,20002.508012619965
9109,39378,34.0,4.9,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.497553732763
9110,17139,28.0,4.6,Windy,Low,2,Buffet,scooter,1.0,No,Urban,19,20002.520240162597
9111,10726,35.0,3.7,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,37,20002.49822201401
9112,18918,30.0,4.7,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,54,20002.498020161733
9113,42389,20.0,4.6,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,17,20002.51747977273
9114,40543,25.0,4.6,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,17,20002.51967760549
9115,4718,22.0,4.9,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,17,20002.508460698322
9116,7700,29.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,27,20002.52023641498
9117,43433,20.0,4.7,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,17,20002.519649606602
9118,1309,39.0,4.5,Sunny,High,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.519688893542
9119,7912,33.0,4.8,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.50898006481
9120,2397,20.0,4.3,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,41,20002.489800453164
9121,14783,20.0,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14,20002.488252294614
9122,3050,26.0,4.8,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,20002.51877461835
9123,8715,35.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1.0,Yes,Semi-Urban,52,20002.49102028604
9124,33953,23.0,4.8,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19,20002.51589297496
9125,506,23.0,4.2,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,20002.510921865294
9126,39012,28.0,4.7,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,21,20002.505114409934
9127,10788,33.0,4.8,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.488253331358
9128,2136,38.0,4.3,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,32,20002.513947618732
9129,24836,32.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,20002.486323774036
9130,33031,30.0,4.6,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,28,20002.51109616381
9131,9098,26.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.497312343203
9132,28870,33.0,5.0,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.51595855965
9133,4755,35.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,25,20002.51872393641
9134,39707,29.0,4.1,Sunny,High,0,Snack,motorcycle,2.0,No,Metropolitian,43,20002.51764031737
9135,11379,31.0,4.6,Stormy,High,0,Drinks,motorcycle,2.0,No,Metropolitian,36,20002.517379007233
9136,4365,37.0,4.6,Fog,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,37,20002.498223627346
9137,15576,30.0,4.9,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,23,20002.504715476327
9138,20578,34.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,24,20002.49007522539
9139,31041,27.0,4.7,Sandstorms,High,2,Snack,motorcycle,1.0,No,Metropolitian,28,20002.520240172646
9140,25171,,,,,3,Meal,electric_scooter,1.0,No,Metropolitian,25,20002.51732220814
9141,10513,23.0,4.5,Fog,High,2,Snack,scooter,1.0,No,Urban,22,20002.517428567742
9142,30310,21.0,5.0,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,20002.498215231
9143,39067,23.0,4.4,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.519726768307
9144,15300,21.0,4.7,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,15,20002.515893728025
9145,10509,29.0,4.6,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,20002.519663762283
9146,21436,31.0,4.1,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,46,20002.498221245583
9147,44573,38.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,44,20002.5111390981
9148,6627,36.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.505118663616
9149,17213,34.0,4.8,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,30,20002.517401937323
9150,3710,32.0,4.9,Windy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,27,20002.50882617388
9151,16902,39.0,5.0,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.496957495794
9152,41331,21.0,5.0,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,13,20002.51360201809
9153,14742,27.0,4.6,Fog,Low,2,Buffet,motorcycle,1.0,No,,16,20002.515576659665
9154,41905,20.0,4.6,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.505952211814
9155,18555,37.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,0.0,Yes,Urban,45,20002.489318570977
9156,24773,22.0,4.9,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,25,20002.51189327701
9157,40191,22.0,5.0,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,24,20002.508325411658
9158,34359,29.0,4.7,Fog,Jam,0,Meal,motorcycle,3.0,Yes,Metropolitian,48,20002.511430686136
9159,20845,,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,20,4847.963109796719
9160,30053,34.0,4.7,Fog,High,0,Drinks,motorcycle,1.0,No,Urban,27,20002.51760915687
9161,34556,21.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.50882620649
9162,36826,37.0,4.8,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,20002.515958435415
9163,28928,28.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.52024937982
9164,8281,33.0,4.8,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,25,20002.517640316666
9165,32127,35.0,4.7,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,37,20002.486321510754
9166,26591,36.0,4.7,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.51569858365
9167,12978,29.0,4.7,Fog,Low,2,Meal,scooter,1.0,No,Urban,19,20002.519669067493
9168,42649,22.0,4.7,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,24,20002.48913327304
9169,20283,37.0,4.9,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,27,20002.51362313871
9170,1399,26.0,4.0,Cloudy,Jam,1,Drinks,motorcycle,3.0,No,Urban,43,20002.486323774036
9171,35090,25.0,4.9,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,20002.511348973727
9172,6616,37.0,4.7,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.51582225711
9173,9075,31.0,4.9,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,37,20002.488402468716
9174,6709,38.0,4.3,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34,20002.51167074912
9175,9307,30.0,4.6,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.498236276035
9176,38823,27.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Urban,28,20002.513796399122
9177,39816,22.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.49739084228
9178,7060,30.0,4.8,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,33,20002.51966376399
9179,2430,26.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,37,20002.50833176804
9180,15348,33.0,4.6,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,23,20002.52025703129
9181,13756,20.0,4.9,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.520245988526
9182,44465,21.0,5.0,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,24,20002.517563098892
9183,35720,39.0,4.8,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,20002.520251668342
9184,36884,23.0,4.7,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Urban,16,20002.515699287076
9185,19746,37.0,4.9,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,21,20002.506327060382
9186,40991,36.0,4.6,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,24,20002.515576659665
9187,41514,29.0,4.7,Windy,Jam,1,Snack,motorcycle,0.0,No,Urban,10,20002.518724303107
9188,34956,26.0,4.5,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,20002.513694004196
9189,13113,22.0,4.8,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,32,20002.51140357992
9190,24655,28.0,3.4,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.505113877793
9191,4440,31.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30,20002.51885872464
9192,18966,29.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,20002.519729138243
9193,17975,23.0,4.7,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,11,20002.514089766333
9194,45297,28.0,4.7,Windy,Jam,1,Meal,motorcycle,0.0,No,Urban,24,20002.490208705512
9195,24913,30.0,4.3,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,38,20002.517461740994
9196,10201,23.0,4.5,Fog,Medium,0,Drinks,motorcycle,1.0,No,Urban,22,20002.517554652717
9197,43070,37.0,5.0,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.51885872464
9198,12694,27.0,4.6,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.513443211963
9199,16884,27.0,4.6,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,12,20002.519751906417
9200,43637,25.0,4.2,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,39,20002.5111617699
9201,19295,27.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,21,20002.51361994557
